ID,ideology,leadership,name,party,description,introduced_bills_117,cosponsored_bills_117,unique_cosponsors_117,total_cosponsors_117
412715,0.3510511601511997,0.3532094693680447,Rosen,Democrat,moderate Democratic follower,6,25,13,14
412509,0.642249708114522,0.29200843785966685,Sinema,Democrat,centrist Democratic follower,3,11,9,9
412838,0.850879196344477,0.19194876181404835,Scott [FL],Republican,moderate Republican follower,9,29,11,18
456790,0.8161176566852575,0.08116025487209376,Loeffler,Republican,moderate Republican follower,0,1,0,0
412840,0.7908658690408238,0.23206721365233254,Hawley,Republican,moderate Republican follower,2,21,6,6
412839,0.8924976102465605,0.33820132484445126,Braun,Republican,rank-and-file Republican,3,44,24,38
412841,0.6994940783259403,0.08853746209282415,Romney,Republican,centrist Republican follower ,0,15,0,0
456794,0.4795120064143504,0.0,Kelly,Democrat,centrist Democratic follower,0,6,0,0
412704,0.5909515603103669,0.022241101612289416,Marshall,Republican,centrist Republican follower ,1,22,9,9
456796,0.5196499531900378,0.0033705812746505984,Tuberville,Republican,centrist Republican follower ,0,9,0,0
456798,0.5529747215825682,0.00031261867008874244,Hagerty,Republican,centrist Republican follower ,0,17,0,0
412293,0.435231008899181,0.0011481273568882972,LujÃ¡n,Democrat,centrist Democratic follower,0,15,0,0
456857,0.42347059838202283,0.0013511903920751908,Ossoff,Democrat,moderate Democratic follower,0,12,0,0
456856,0.4358980194977808,0.0033705812746505984,Padilla,Democrat,centrist Democratic follower,0,8,0,0
456858,0.44007068849545217,0.10698126958969004,Warnock,Democrat,centrist Democratic follower,2,7,32,33
412294,0.5485117541734768,0.10476315174766958,Lummis,Republican,centrist Republican follower ,2,14,28,29
456797,0.4629563929844253,0.0033705812746505984,Hickenlooper,Democrat,centrist Democratic follower,0,3,0,0
